timestep,demand+AF8-mid,demand+AF8-south,demand+AF8-north,wind+AF8-mid,pv+AF8-mid,hydro+AF8-mid,wind+AF8-south,pv+AF8-south,hydro+AF8-south,wind+AF8-north,pv+AF8-north,hydro+AF8-north
4232,62864.6839011999,62864.6839011999,62864.6839011999,0.3279787028,0.1540209467,0.5367825215,0.3279787028,0.1540209467,0.5367825215,0.3279787028,0.1540209467,0.5367825215
4233,64920.8437035562,64920.8437035562,64920.8437035562,0.3301880102,0.1844660335,0.5368016301,0.3301880102,0.1844660335,0.5368016301,0.3301880102,0.1844660335,0.5368016301
4234,66714.6990077614,66714.6990077614,66714.6990077614,0.3387139974,0.2058579801,0.5368205018,0.3387139974,0.2058579801,0.5368205018,0.3387139974,0.2058579801,0.5368205018
4235,65484.8464156978,65484.8464156978,65484.8464156978,0.3616087844,0.2149240981,0.5368391364,0.3616087844,0.2149240981,0.5368391364,0.3616087844,0.2149240981,0.5368391364
4236,64518.2591441229,64518.2591441229,64518.2591441229,0.3941847001,0.2257508669,0.5368575338,0.3941847001,0.2257508669,0.5368575338,0.3941847001,0.2257508669,0.5368575338
4237,63923.5101171796,63923.5101171796,63923.5101171796,0.5248072821,0.2523970294,0.536875694,0.5248072821,0.2523970294,0.536875694,0.5248072821,0.2523970294,0.536875694
4238,63473.8452632064,63473.8452632064,63473.8452632064,0.5772683815,0.2498902839,0.5368936167,0.5772683815,0.2498902839,0.5368936167,0.5772683815,0.2498902839,0.5368936167
4239,62519.7486820195,62519.7486820195,62519.7486820195,0.6304855479,0.2274211824,0.5369113019,0.6304855479,0.2274211824,0.5369113019,0.6304855479,0.2274211824,0.5369113019
4240,62382.3510877499,62382.3510877499,62382.3510877499,0.6756992336,0.1888848372,0.5369287494,0.6756992336,0.1888848372,0.5369287494,0.6756992336,0.1888848372,0.5369287494
4241,61991.2963963672,61991.2963963672,61991.2963963672,0.7147949414,0.1274284766,0.5369459592,0.7147949414,0.1274284766,0.5369459592,0.7147949414,0.1274284766,0.5369459592
4242,60983.3937642776,60983.3937642776,60983.3937642776,0.7641064526,0.0678068165,0.536962931,0.7641064526,0.0678068165,0.536962931,0.7641064526,0.0678068165,0.536962931
4243,58627.4573926058,58627.4573926058,58627.4573926058,0.8862217114,0.0223627347,0.5369796648,0.8862217114,0.0223627347,0.5369796648,0.8862217114,0.0223627347,0.5369796648
4244,57372.623419766,57372.623419766,57372.623419766,0.8991659234,0.0004890838,0.5369961604,0.8991659234,0.0004890838,0.5369961604,0.8991659234,0.0004890838,0.5369961604
4245,55686.3802173663,55686.3802173663,55686.3802173663,0.8936175934,0,0.5370124177,0.8936175934,0,0.5370124177,0.8936175934,0,0.5370124177
4246,51287.7355560639,51287.7355560639,51287.7355560639,0.874914294,0,0.5370284367,0.874914294,0,0.5370284367,0.874914294,0,0.5370284367
4247,48144.8856899389,48144.8856899389,48144.8856899389,0.8688819711,0,0.5370442172,0.8688819711,0,0.5370442172,0.8688819711,0,0.5370442172
4248,46288.576933793,46288.576933793,46288.576933793,0.8595311943,0,0.5370597591,0.8595311943,0,0.5370597591,0.8595311943,0,0.5370597591
4249,45243.2022305389,45243.2022305389,45243.2022305389,0.8520583802,0,0.5370750623,0.8520583802,0,0.5370750623,0.8520583802,0,0.5370750623
4250,45587.1766273817,45587.1766273817,45587.1766273817,0.8383028082,0,0.5370901266,0.8383028082,0,0.5370901266,0.8383028082,0,0.5370901266
4251,46488.4279800033,46488.4279800033,46488.4279800033,0.8229971491,0,0.5371049521,0.8229971491,0,0.5371049521,0.8229971491,0,0.5371049521
4252,48737.7130722071,48737.7130722071,48737.7130722071,0.8040865443,0.0002280016,0.5371195384,0.8040865443,0.0002280016,0.5371195384,0.8040865443,0.0002280016,0.5371195384
4253,55305.8945716966,55305.8945716966,55305.8945716966,0.7847716305,0.008758214,0.5371338857,0.7847716305,0.008758214,0.5371338857,0.7847716305,0.008758214,0.5371338857
4254,61376.3701003354,61376.3701003354,61376.3701003354,0.7717696876,0.0398954486,0.5371479937,0.7717696876,0.0398954486,0.5371479937,0.7717696876,0.0398954486,0.5371479937
4255,64657.5783830676,64657.5783830676,64657.5783830676,0.7430526341,0.0899331522,0.5371618623,0.7430526341,0.0899331522,0.5371618623,0.7430526341,0.0899331522,0.5371618623
4256,65392.6074712931,65392.6074712931,65392.6074712931,0.7557058098,0.139110506,0.5371754915,0.7557058098,0.139110506,0.5371754915,0.7557058098,0.139110506,0.5371754915
4257,66907.8242976089,66907.8242976089,66907.8242976089,0.7813128543,0.1981127956,0.5371888812,0.7813128543,0.1981127956,0.5371888812,0.7813128543,0.1981127956,0.5371888812
4258,68370.1958953595,68370.1958953595,68370.1958953595,0.8010183534,0.248632458,0.5372020312,0.8010183534,0.248632458,0.5372020312,0.8010183534,0.248632458,0.5372020312
4259,67553.4969084423,67553.4969084423,67553.4969084423,0.8112370669,0.2864715661,0.5372149415,0.8112370669,0.2864715661,0.5372149415,0.8112370669,0.2864715661,0.5372149415
4260,66603.2436166057,66603.2436166057,66603.2436166057,0.8122172372,0.3094572338,0.537227612,0.8122172372,0.3094572338,0.537227612,0.8122172372,0.3094572338,0.537227612
4261,65344.5663544156,65344.5663544156,65344.5663544156,0.8153662225,0.327145172,0.5372400425,0.8153662225,0.327145172,0.5372400425,0.8153662225,0.327145172,0.5372400425
4262,64096.4581379386,64096.4581379386,64096.4581379386,0.8050155526,0.3121680611,0.537252233,0.8050155526,0.3121680611,0.537252233,0.8050155526,0.3121680611,0.537252233
4263,62856.9973224995,62856.9973224995,62856.9973224995,0.8072110449,0.283211092,0.5372641834,0.8072110449,0.283211092,0.5372641834,0.8072110449,0.283211092,0.5372641834
4264,62129.6548129744,62129.6548129744,62129.6548129744,0.8019511144,0.2353623057,0.5372758936,0.8019511144,0.2353623057,0.5372758936,0.8019511144,0.2353623057,0.5372758936
4265,61360.9969429346,61360.9969429346,61360.9969429346,0.7848877215,0.1678799335,0.5372873635,0.7848877215,0.1678799335,0.5372873635,0.7848877215,0.1678799335,0.5372873635
4266,60051.3960968544,60051.3960968544,60051.3960968544,0.7623662051,0.1019213043,0.537298593,0.7623662051,0.1019213043,0.537298593,0.7623662051,0.1019213043,0.537298593
4267,57199.675399007,57199.675399007,57199.675399007,0.7197037223,0.0395661694,0.5373095821,0.7197037223,0.0395661694,0.5373095821,0.7197037223,0.0395661694,0.5373095821
4268,55425.0365415528,55425.0365415528,55425.0365415528,0.6602073711,0.00233778,0.5373203306,0.6602073711,0.00233778,0.5373203306,0.6602073711,0.00233778,0.5373203306
4269,54036.6482637935,54036.6482637935,54036.6482637935,0.6159205385,0,0.5373308386,0.6159205385,0,0.5373308386,0.6159205385,0,0.5373308386
4270,49237.3406877329,49237.3406877329,49237.3406877329,0.5881015071,0,0.5373411058,0.5881015071,0,0.5373411058,0.5881015071,0,0.5373411058
4271,46040.6847707051,46040.6847707051,46040.6847707051,0.5890903061,0,0.5373511322,0.5890903061,0,0.5373511322,0.5890903061,0,0.5373511322
4272,43489.7014645108,43489.7014645108,43489.7014645108,0.6057446254,0,0.5373609178,0.6057446254,0,0.5373609178,0.6057446254,0,0.5373609178
4273,42661.472609543,42661.472609543,42661.472609543,0.5953761061,0,0.5373704624,0.5953761061,0,0.5373704624,0.5953761061,0,0.5373704624
4274,42605.7449139651,42605.7449139651,42605.7449139651,0.5799853476,0,0.537379766,0.5799853476,0,0.537379766,0.5799853476,0,0.537379766
4275,43346.5389362159,43346.5389362159,43346.5389362159,0.5640693998,0,0.5373888285,0.5640693998,0,0.5373888285,0.5640693998,0,0.5373888285
4276,45792.7926076173,45792.7926076173,45792.7926076173,0.5484404833,0.0006616118,0.5373976499,0.5484404833,0.0006616118,0.5373976499,0.5484404833,0.0006616118,0.5373976499
4277,52803.9132047173,52803.9132047173,52803.9132047173,0.5254319616,0.0190852115,0.5374062301,0.5254319616,0.0190852115,0.5374062301,0.5254319616,0.0190852115,0.5374062301
4278,59137.6540538447,59137.6540538447,59137.6540538447,0.5097182769,0.0579462553,0.5374145689,0.5097182769,0.0579462553,0.5374145689,0.5097182769,0.0579462553,0.5374145689
4279,62168.0877064764,62168.0877064764,62168.0877064764,0.4334677528,0.1139506799,0.5374226664,0.4334677528,0.1139506799,0.5374226664,0.4334677528,0.1139506799,0.5374226664
4280,63148.126490777,63148.126490777,63148.126490777,0.396812782,0.1643772078,0.5374305225,0.396812782,0.1643772078,0.5374305225,0.396812782,0.1643772078,0.5374305225
4281,64082.0458028753,64082.0458028753,64082.0458028753,0.3948394452,0.2013798858,0.537438137,0.3948394452,0.2013798858,0.537438137,0.3948394452,0.2013798858,0.537438137
4282,65677.9717055453,65677.9717055453,65677.9717055453,0.4154385043,0.2322257567,0.53744551,0.4154385043,0.2322257567,0.53744551,0.4154385043,0.2322257567,0.53744551
4283,64290.5442501236,64290.5442501236,64290.5442501236,0.4306176114,0.2690581969,0.5374526414,0.4306176114,0.2690581969,0.5374526414,0.4306176114,0.2690581969,0.5374526414
4284,63457.511283468,63457.511283468,63457.511283468,0.472056402,0.291350699,0.5374595311,0.472056402,0.291350699,0.5374595311,0.472056402,0.291350699,0.5374595311
4285,62145.0279703752,62145.0279703752,62145.0279703752,0.5189665856,0.3118423445,0.5374661791,0.5189665856,0.3118423445,0.5374661791,0.5189665856,0.3118423445,0.5374661791
4286,60970.9030738895,60970.9030738895,60970.9030738895,0.5033423693,0.3056359165,0.5374725853,0.5033423693,0.3056359165,0.5374725853,0.5033423693,0.3056359165,0.5374725853
4287,59753.541172214,59753.541172214,59753.541172214,0.4735484488,0.2820206996,0.5374787496,0.4735484488,0.2820206996,0.5374787496,0.4735484488,0.2820206996,0.5374787496
4288,59403.801841346,59403.801841346,59403.801841346,0.4412839321,0.240144996,0.537484672,0.4412839321,0.240144996,0.537484672,0.4412839321,0.240144996,0.537484672
4289,58810.9744590778,58810.9744590778,58810.9744590778,0.4135285154,0.1770898248,0.5374903525,0.4135285154,0.1770898248,0.5374903525,0.4135285154,0.1770898248,0.5374903525
4290,57874.1726799669,57874.1726799669,57874.1726799669,0.3826264978,0.1056403263,0.5374957909,0.3826264978,0.1056403263,0.5374957909,0.3826264978,0.1056403263,0.5374957909
4291,55366.4263789623,55366.4263789623,55366.4263789623,0.2876911544,0.0417186981,0.5375009873,0.2876911544,0.0417186981,0.5375009873,0.2876911544,0.0417186981,0.5375009873
4292,53528.3732472297,53528.3732472297,53528.3732472297,0.2404891002,0.0036948477,0.5375059416,0.2404891002,0.0036948477,0.5375059416,0.2404891002,0.0036948477,0.5375059416
4293,52622.3177829204,52622.3177829204,52622.3177829204,0.2147263203,0,0.5375106537,0.2147263203,0,0.5375106537,0.2147263203,0,0.5375106537
4294,48693.5152446798,48693.5152446798,48693.5152446798,0.2030348201,0,0.5375151236,0.2030348201,0,0.5375151236,0.2030348201,0,0.5375151236
4295,45265.3011443026,45265.3011443026,45265.3011443026,0.2050603012,0,0.5375193512,0.2050603012,0,0.5375193512,0.2050603012,0,0.5375193512
4296,43270.6339715494,43270.6339715494,43270.6339715494,0.2094091751,0,0.5375233366,0.2094091751,0,0.5375233366,0.2094091751,0,0.5375233366
4297,42152.2367706416,42152.2367706416,42152.2367706416,0.1658698164,0,0.5375270797,0.1658698164,0,0.5375270797,0.1658698164,0,0.5375270797
4298,42281.9477862108,42281.9477862108,42281.9477862108,0.176553097,0,0.5375305803,0.176553097,0,0.5375305803,0.176553097,0,0.5375305803
4299,43408.9923881566,43408.9923881566,43408.9923881566,0.2127462223,0,0.5375338386,0.2127462223,0,0.5375338386,0.2127462223,0,0.5375338386
4300,45462.2697235002,45462.2697235002,45462.2697235002,0.2653456229,0.001072829,0.5375368544,0.2653456229,0.001072829,0.5375368544,0.2653456229,0.001072829,0.5375368544
4301,52224.5373351748,52224.5373351748,52224.5373351748,0.3186902372,0.0276696251,0.5375396277,0.3186902372,0.0276696251,0.5375396277,0.3186902372,0.0276696251,0.5375396277
4302,58258.5016149868,58258.5016149868,58258.5016149868,0.3425590466,0.0724831399,0.5375421585,0.3425590466,0.0724831399,0.5375421585,0.3425590466,0.0724831399,0.5375421585
4303,61186.1272775006,61186.1272775006,61186.1272775006,0.3151094399,0.1547726395,0.5375444468,0.3151094399,0.1547726395,0.5375444468,0.3151094399,0.1547726395,0.5375444468
4304,62147.9104373878,62147.9104373878,62147.9104373878,0.3009731715,0.2247531054,0.5375464925,0.3009731715,0.2247531054,0.5375464925,0.3009731715,0.2247531054,0.5375464925
4305,63134.6749780513,63134.6749780513,63134.6749780513,0.3214620753,0.2674558239,0.5375482956,0.3214620753,0.2674558239,0.5375482956,0.3214620753,0.2674558239,0.5375482956
4306,64553.8095706122,64553.8095706122,64553.8095706122,0.3544658175,0.295009158,0.537549856,0.3544658175,0.295009158,0.537549856,0.3544658175,0.295009158,0.537549856
4307,63455.5896387929,63455.5896387929,63455.5896387929,0.3885145142,0.3078444277,0.5375511738,0.3885145142,0.3078444277,0.5375511738,0.3885145142,0.3078444277,0.5375511738
4308,62369.8603973618,62369.8603973618,62369.8603973618,0.4200526314,0.2988757703,0.5375522489,0.4200526314,0.2988757703,0.5375522489,0.4200526314,0.2988757703,0.5375522489
4309,60714.3635097637,60714.3635097637,60714.3635097637,0.5069831347,0.2979164331,0.5375530813,0.5069831347,0.2979164331,0.5375530813,0.5069831347,0.2979164331,0.5375530813
4310,59637.2816693705,59637.2816693705,59637.2816693705,0.4829653416,0.2752389238,0.537553671,0.4829653416,0.2752389238,0.537553671,0.4829653416,0.2752389238,0.537553671
4311,58795.601301677,58795.601301677,58795.601301677,0.4650235722,0.2318013072,0.5375540179,0.4650235722,0.2318013072,0.5375540179,0.4650235722,0.2318013072,0.5375540179
4312,58688.950022209,58688.950022209,58688.950022209,0.4595593813,0.1738380026,0.537554122,0.4595593813,0.1738380026,0.537554122,0.4595593813,0.1738380026,0.537554122
4313,58648.5954840319,58648.5954840319,58648.5954840319,0.4527130845,0.110448972,0.5375539833,0.4527130845,0.110448972,0.5375539833,0.4527130845,0.110448972,0.5375539833
4314,56964.2739263074,56964.2739263074,56964.2739263074,0.4572935666,0.0561983278,0.5375536019,0.4572935666,0.0561983278,0.5375536019,0.4572935666,0.0561983278,0.5375536019
4315,54578.5520621715,54578.5520621715,54578.5520621715,0.419397311,0.0249677041,0.5375529776,0.419397311,0.0249677041,0.5375529776,0.419397311,0.0249677041,0.5375529776
4316,52882.7006363964,52882.7006363964,52882.7006363964,0.4004856997,0.0007417687,0.5375521105,0.4004856997,0.0007417687,0.5375521105,0.4004856997,0.0007417687,0.5375521105
4317,51935.3298115724,51935.3298115724,51935.3298115724,0.4017647015,0,0.5375510005,0.4017647015,0,0.5375510005,0.4017647015,0,0.5375510005
4318,47748.0660645309,47748.0660645309,47748.0660645309,0.4190324636,0,0.5375496477,0.4190324636,0,0.5375496477,0.4190324636,0,0.5375496477
4319,44487.9958732249,44487.9958732249,44487.9958732249,0.4277043873,0,0.537548052,0.4277043873,0,0.537548052,0.4277043873,0,0.537548052
4320,42340.5579488014,42340.5579488014,42340.5579488014,0.4254759136,0,0.5375462135,0.4254759136,0,0.5375462135,0.4254759136,0,0.5375462135
4321,41164.5114076406,41164.5114076406,41164.5114076406,0.4441008214,0,0.5375441321,0.4441008214,0,0.5375441321,0.4441008214,0,0.5375441321
4322,40514.0346851194,40514.0346851194,40514.0346851194,0.3753300936,0,0.5375418078,0.3753300936,0,0.5375418078,0.3753300936,0,0.5375418078
4323,40441.0121874657,40441.0121874657,40441.0121874657,0.3333131103,0,0.5375392406,0.3333131103,0,0.5375392406,0.3333131103,0,0.5375392406
4324,40517.8779744696,40517.8779744696,40517.8779744696,0.310909853,0.0002280016,0.5375364306,0.310909853,0.0002280016,0.5375364306,0.310909853,0.0002280016,0.5375364306
4325,42327.1064360757,42327.1064360757,42327.1064360757,0.3085290022,0.0165201932,0.5375333776,0.3085290022,0.0165201932,0.5375333776,0.3085290022,0.0165201932,0.5375333776
4326,46114.6680906965,46114.6680906965,46114.6680906965,0.3045497494,0.0509151027,0.5375300818,0.3045497494,0.0509151027,0.5375300818,0.3045497494,0.0509151027,0.5375300818
4327,49760.9888616975,49760.9888616975,49760.9888616975,0.2701165049,0.1296397869,0.5375265431,0.2701165049,0.1296397869,0.5375265431,0.2701165049,0.1296397869,0.5375265431
4328,52157.2797715464,52157.2797715464,52157.2797715464,0.2569557903,0.190473469,0.5375227616,0.2569557903,0.190473469,0.5375227616,0.2569557903,0.190473469,0.5375227616
4329,53798.3643240812,53798.3643240812,53798.3643240812,0.2734636435,0.2472692832,0.5375187372,0.2734636435,0.2472692832,0.5375187372,0.2734636435,0.2472692832,0.5375187372
4330,55056.0807639337,55056.0807639337,55056.0807639337,0.2991899892,0.2985935674,0.5375144699,0.2991899892,0.2985935674,0.5375144699,0.2991899892,0.2985935674,0.5375144699
4331,53920.38876095,53920.38876095,53920.38876095,0.3118174843,0.3202840027,0.5375099598,0.3118174843,0.3202840027,0.5375099598,0.3118174843,0.3202840027,0.5375099598
4332,51959.3503700111,51959.3503700111,51959.3503700111,0.3399308147,0.3386350795,0.5375052068,0.3399308147,0.3386350795,0.5375052068,0.3399308147,0.3386350795,0.5375052068
4333,50143.3961520422,50143.3961520422,50143.3961520422,0.4577888912,0.3281057815,0.5375002111,0.4577888912,0.3281057815,0.5375002111,0.4577888912,0.3281057815,0.5375002111
4334,49306.5198960365,49306.5198960365,49306.5198960365,0.4541324945,0.3032360468,0.5374949725,0.4541324945,0.3032360468,0.5374949725,0.4541324945,0.3032360468,0.5374949725
4335,48742.5171838948,48742.5171838948,48742.5171838948,0.4473666755,0.2913229622,0.5374894911,0.4473666755,0.2913229622,0.5374894911,0.4473666755,0.2913229622,0.5374894911
4336,49172.9655911171,49172.9655911171,49172.9655911171,0.4277043873,0.2413890807,0.537483767,0.4277043873,0.2413890807,0.537483767,0.4277043873,0.2413890807,0.537483767
4337,48993.2918139953,48993.2918139953,48993.2918139953,0.3780009223,0.1806159615,0.5374778001,0.3780009223,0.1806159615,0.5374778001,0.3780009223,0.1806159615,0.5374778001
4338,47809.5586941341,47809.5586941341,47809.5586941341,0.3265360996,0.111387443,0.5374715905,0.3265360996,0.111387443,0.5374715905,0.3265360996,0.111387443,0.5374715905
4339,45655.3950133477,45655.3950133477,45655.3950133477,0.3187013591,0.0524472431,0.5374651382,0.3187013591,0.0524472431,0.5374651382,0.3187013591,0.0524472431,0.5374651382
4340,44705.1417215111,44705.1417215111,44705.1417215111,0.2343140579,0.0060580743,0.5374584432,0.2343140579,0.0060580743,0.5374584432,0.2343140579,0.0060580743,0.5374584432
4341,45120.2169713326,45120.2169713326,45120.2169713326,0.1613821962,0,0.5374515055,0.1613821962,0,0.5374515055,0.1613821962,0,0.5374515055
4342,42756.5940209604,42756.5940209604,42756.5940209604,0.1188398799,0,0.5374443252,0.1188398799,0,0.5374443252,0.1188398799,0,0.5374443252
4343,39239.023443191,39239.023443191,39239.023443191,0.0947146451,0,0.5374369023,0.0947146451,0,0.5374369023,0.0947146451,0,0.5374369023
4344,36976.2868382615,36976.2868382615,36976.2868382615,0.0768207086,0,0.5374292368,0.0768207086,0,0.5374292368,0.0768207086,0,0.5374292368
4345,35909.7740435814,35909.7740435814,35909.7740435814,0.0593824692,0,0.5374213288,0.0593824692,0,0.5374213288,0.0593824692,0,0.5374213288
4346,35374.5960015662,35374.5960015662,35374.5960015662,0.04736605,0,0.5374131782,0.04736605,0,0.5374131782,0.04736605,0,0.5374131782
